"automated_textmining","BEND_MAP_ID","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.324","1106","0.0","0.965","0.9","8.0","0.526","0","0.0","interacts with","NOTUM (interacts with) WNT7A","0","9606.ENSP00000387310","9606.ENSP00000285018","0.0","false","interacts with","NOTUM (interacts with) WNT7A"
"0.339","1108","0.0","0.339","0.0","14.5","0.0","0","0.0","interacts with","NOTUM (interacts with) SFRP2","0","9606.ENSP00000387310","9606.ENSP00000274063","0.0","false","interacts with","NOTUM (interacts with) SFRP2"
"0.247","1110","0.042","0.926","0.9","8.0","0.105","0","0.0","interacts with","NOTUM (interacts with) WNT9A","0","9606.ENSP00000387310","9606.ENSP00000272164","0.0","false","interacts with","NOTUM (interacts with) WNT9A"
"0.404","1112","0.042","0.404","0.0","16.0625","0.0","0","0.0","interacts with","NOTUM (interacts with) SFRP5","0","9606.ENSP00000387310","9606.ENSP00000266066","0.0","false","interacts with","NOTUM (interacts with) SFRP5"
"0.275","1114","0.048","0.93","0.9","8.0","0.113","0","0.0","interacts with","NOTUM (interacts with) WNT2","0","9606.ENSP00000387310","9606.ENSP00000265441","0.0","false","interacts with","NOTUM (interacts with) WNT2"
"0.288","1116","0.0","0.93","0.9","8.0","0.105","0","0.0","interacts with","NOTUM (interacts with) WNT10A","0","9606.ENSP00000387310","9606.ENSP00000258411","0.0","false","interacts with","NOTUM (interacts with) WNT10A"
"0.378","1118","0.074","0.942","0.9","8.0","0.113","0","0.0","interacts with","NOTUM (interacts with) WNT6","0","9606.ENSP00000387310","9606.ENSP00000233948","0.0","false","interacts with","NOTUM (interacts with) WNT6"
"0.386","1120","0.042","0.94","0.9","8.0","0.113","0","0.0","interacts with","NOTUM (interacts with) WNT3","0","9606.ENSP00000387310","9606.ENSP00000225512","0.0","false","interacts with","NOTUM (interacts with) WNT3"
"0.399","1122","0.0","0.942","0.9","8.0","0.113","0","0.0","interacts with","NOTUM (interacts with) WNT16","0","9606.ENSP00000387310","9606.ENSP00000222462","0.0","false","interacts with","NOTUM (interacts with) WNT16"
"0.486","1124","0.0","0.486","0.0","8.0","0.0","0","0.0","interacts with","NOTUM (interacts with) SFRP1","0","9606.ENSP00000387310","9606.ENSP00000220772","0.0","false","interacts with","NOTUM (interacts with) SFRP1"
"0.454","1126","0.055","0.731","0.5","8.999999999999998","0.08","0","0.841","interacts with","WNT6 (interacts with) WNT9A","0","9606.ENSP00000233948","9606.ENSP00000272164","0.0","false","interacts with","WNT6 (interacts with) WNT9A"
"0.329","1128","0.0","0.65","0.5","7.0","0.0","0","0.83","interacts with","WNT6 (interacts with) WNT8A","0","9606.ENSP00000233948","9606.ENSP00000426653","0.0","false","interacts with","WNT6 (interacts with) WNT8A"
"0.155","1130","0.06","0.586","0.5","8.999999999999998","0.08","0","0.844","interacts with","WNT6 (interacts with) WNT9B","0","9606.ENSP00000233948","9606.ENSP00000290015","0.0","false","interacts with","WNT6 (interacts with) WNT9B"
"0.16","1132","0.05","0.566","0.5","7.0","0.0","0","0.828","interacts with","WNT6 (interacts with) WNT8B","0","9606.ENSP00000233948","9606.ENSP00000340677","0.0","false","interacts with","WNT6 (interacts with) WNT8B"
"0.127","1134","0.042","0.553","0.5","7.0","0.0","0","0.9","interacts with","WNT6 (interacts with) WNT7B","0","9606.ENSP00000233948","9606.ENSP00000341032","0.058","false","interacts with","WNT6 (interacts with) WNT7B"
"0.135","1136","0.042","0.549","0.5","7.0","0.0","0","0.894","interacts with","WNT6 (interacts with) WNT7A","0","9606.ENSP00000233948","9606.ENSP00000285018","0.0","false","interacts with","WNT6 (interacts with) WNT7A"
"0.954","1138","0.0","0.986","0.65","6.0","0.234","0","0.0","interacts with","FZD10 (interacts with) WNT7A","0","9606.ENSP00000229030","9606.ENSP00000285018","0.0","false","interacts with","FZD10 (interacts with) WNT7A"
"0.879","1140","0.0","0.964","0.65","6.0","0.234","0","0.0","interacts with","FZD10 (interacts with) WNT7B","0","9606.ENSP00000229030","9606.ENSP00000341032","0.0","false","interacts with","FZD10 (interacts with) WNT7B"
"0.546","1142","0.094","0.964","0.9","6.0","0.234","0","0.0","interacts with","FZD10 (interacts with) WNT11","0","9606.ENSP00000229030","9606.ENSP00000325526","0.0","false","interacts with","FZD10 (interacts with) WNT11"
"0.448","1144","0.0","0.945","0.9","6.0","0.091","0","0.0","interacts with","FZD10 (interacts with) RYK","0","9606.ENSP00000229030","9606.ENSP00000478721","0.0","false","interacts with","FZD10 (interacts with) RYK"
"0.679","1146","0.0","0.936","0.8","6.0","0.093","0","0.0","interacts with","FZD10 (interacts with) LRP5","0","9606.ENSP00000229030","9606.ENSP00000294304","0.0","false","interacts with","FZD10 (interacts with) LRP5"
"0.644","1148","0.042","0.93","0.8","6.0","0.093","0","0.0","interacts with","FZD10 (interacts with) LRP6","0","9606.ENSP00000229030","9606.ENSP00000261349","0.0","false","interacts with","FZD10 (interacts with) LRP6"
"0.658","1152","0.063","0.902","0.65","6.0","0.234","0","0.0","interacts with","FZD10 (interacts with) WNT2","0","9606.ENSP00000229030","9606.ENSP00000265441","0.0","false","interacts with","FZD10 (interacts with) WNT2"
"0.629","1154","0.0","0.883","0.65","6.0","0.173","0","0.0","interacts with","FZD10 (interacts with) WNT9B","0","9606.ENSP00000229030","9606.ENSP00000290015","0.0","false","interacts with","FZD10 (interacts with) WNT9B"
"0.628","1156","0.0","0.883","0.65","6.0","0.173","0","0.0","interacts with","FZD10 (interacts with) WNT10A","0","9606.ENSP00000229030","9606.ENSP00000258411","0.0","false","interacts with","FZD10 (interacts with) WNT10A"
"0.623","1158","0.0","0.881","0.65","6.0","0.173","0","0.0","interacts with","FZD10 (interacts with) WNT10B","0","9606.ENSP00000229030","9606.ENSP00000301061","0.0","false","interacts with","FZD10 (interacts with) WNT10B"
"0.472","1160","0.078","0.852","0.65","6.0","0.234","0","0.0","interacts with","FZD10 (interacts with) WNT6","0","9606.ENSP00000229030","9606.ENSP00000233948","0.0","false","interacts with","FZD10 (interacts with) WNT6"
"0.43","1162","0.0","0.834","0.65","6.0","0.234","0","0.0","interacts with","FZD10 (interacts with) WNT8A","0","9606.ENSP00000229030","9606.ENSP00000426653","0.0","false","interacts with","FZD10 (interacts with) WNT8A"
"0.43","1164","0.0","0.834","0.65","6.0","0.234","0","0.0","interacts with","FZD10 (interacts with) WNT8B","0","9606.ENSP00000229030","9606.ENSP00000340677","0.0","false","interacts with","FZD10 (interacts with) WNT8B"
"0.402","1166","0.0","0.825","0.65","6.0","0.234","0","0.0","interacts with","FZD10 (interacts with) WNT5B","0","9606.ENSP00000229030","9606.ENSP00000380379","0.0","false","interacts with","FZD10 (interacts with) WNT5B"
"0.418","1168","0.0","0.817","0.65","6.0","0.173","0","0.0","interacts with","FZD10 (interacts with) WNT9A","0","9606.ENSP00000229030","9606.ENSP00000272164","0.0","false","interacts with","FZD10 (interacts with) WNT9A"
"0.253","1170","0.075","0.757","0.65","6.0","0.113","0","0.0","interacts with","FZD10 (interacts with) ROR2","0","9606.ENSP00000229030","9606.ENSP00000364860","0.0","false","interacts with","FZD10 (interacts with) ROR2"
"0.159","1172","0.0","0.693","0.65","6.0","0.0","0","0.678","interacts with","FZD10 (interacts with) SFRP5","0","9606.ENSP00000229030","9606.ENSP00000266066","0.0","false","interacts with","FZD10 (interacts with) SFRP5"
"0.139","1174","0.066","0.693","0.65","6.0","0.0","0","0.691","interacts with","FZD10 (interacts with) SFRP2","0","9606.ENSP00000229030","9606.ENSP00000274063","0.0","false","interacts with","FZD10 (interacts with) SFRP2"
"0.151","1176","0.042","0.69","0.65","6.0","0.0","0","0.68","interacts with","FZD10 (interacts with) SFRP4","0","9606.ENSP00000229030","9606.ENSP00000410715","0.0","false","interacts with","FZD10 (interacts with) SFRP4"
"0.494","1178","0.076","0.526","0.0","6.0","0.067","0","0.0","interacts with","FZD10 (interacts with) WIF1","0","9606.ENSP00000229030","9606.ENSP00000286574","0.0","false","interacts with","FZD10 (interacts with) WIF1"
"0.49","1180","0.074","0.518","0.0","6.0","0.06","0","0.0","interacts with","FZD10 (interacts with) NKD1","0","9606.ENSP00000229030","9606.ENSP00000268459","0.0","false","interacts with","FZD10 (interacts with) NKD1"
"0.305","1182","0.081","0.425","0.0","6.0","0.172","0","0.0","interacts with","FZD10 (interacts with) VANGL2","0","9606.ENSP00000229030","9606.ENSP00000357040","0.0","false","interacts with","FZD10 (interacts with) VANGL2"
"0.369","1184","0.042","0.37","0.0","6.0","0.0","0","0.0","interacts with","FZD10 (interacts with) PORCN","0","9606.ENSP00000229030","9606.ENSP00000322304","0.0","false","interacts with","FZD10 (interacts with) PORCN"
"0.306","1186","0.063","0.322","0.0","6.0","0.0","0","0.0","interacts with","FZD10 (interacts with) NOTUM","0","9606.ENSP00000229030","9606.ENSP00000387310","0.0","false","interacts with","FZD10 (interacts with) NOTUM"
"0.257","1188","0.043","0.259","0.0","6.0","0.0","0","0.0","interacts with","FZD10 (interacts with) WLS","0","9606.ENSP00000229030","9606.ENSP00000346829","0.0","false","interacts with","FZD10 (interacts with) WLS"
"0.235","1190","0.049","0.256","0.0","6.0","0.06","0","0.0","interacts with","FZD10 (interacts with) NKD2","0","9606.ENSP00000229030","9606.ENSP00000296849","0.0","false","interacts with","FZD10 (interacts with) NKD2"
"0.146","1192","0.0","0.208","0.0","7.375","0.11","0","0.0","interacts with","FZD10 (interacts with) MUSK","0","9606.ENSP00000229030","9606.ENSP00000363571","0.0","false","interacts with","FZD10 (interacts with) MUSK"
"0.104","1194","0.073","0.155","0.0","20.708333333333332","0.065","0","0.0","interacts with","FZD10 (interacts with) GPC3","0","9606.ENSP00000229030","9606.ENSP00000377836","0.0","false","interacts with","FZD10 (interacts with) GPC3"
"0.475","1196","0.0","0.847","0.65","6.0","0.234","0","0.0","interacts with","FZD10 (interacts with) WNT3","0","9606.ENSP00000229030","9606.ENSP00000225512","0.0","false","interacts with","FZD10 (interacts with) WNT3"
"0.474","1198","0.044","0.847","0.65","6.0","0.234","0","0.0","interacts with","FZD10 (interacts with) WNT16","0","9606.ENSP00000229030","9606.ENSP00000222462","0.0","false","interacts with","FZD10 (interacts with) WNT16"
"0.203","1200","0.064","0.716","0.65","6.0","0.0","0","0.666","interacts with","FZD10 (interacts with) SFRP1","0","9606.ENSP00000229030","9606.ENSP00000220772","0.0","false","interacts with","FZD10 (interacts with) SFRP1"
"0.425","1202","0.042","0.738","0.5","5.0","0.164","0","0.914","interacts with","WNT16 (interacts with) WNT7A","0","9606.ENSP00000222462","9606.ENSP00000285018","0.0","false","interacts with","WNT16 (interacts with) WNT7A"
"0.459","1204","0.054","0.721","0.5","5.0","0.0","0","0.891","interacts with","WNT16 (interacts with) WNT2","0","9606.ENSP00000222462","9606.ENSP00000265441","0.0","false","interacts with","WNT16 (interacts with) WNT2"
"0.436","1206","0.049","0.708","0.5","5.0","0.0","0","0.9","interacts with","WNT16 (interacts with) WNT5B","0","9606.ENSP00000222462","9606.ENSP00000380379","0.0","false","interacts with","WNT16 (interacts with) WNT5B"
"0.431","1208","0.044","0.704","0.5","5.0","0.0","0","0.826","interacts with","WNT16 (interacts with) WNT8A","0","9606.ENSP00000222462","9606.ENSP00000426653","0.0","false","interacts with","WNT16 (interacts with) WNT8A"
"0.415","1210","0.0","0.694","0.5","5.0","0.0","0","0.92","interacts with","WNT16 (interacts with) WNT7B","0","9606.ENSP00000222462","9606.ENSP00000341032","0.0","false","interacts with","WNT16 (interacts with) WNT7B"
"0.321","1212","0.069","0.656","0.5","5.0","0.0","0","0.894","interacts with","WNT16 (interacts with) WNT3","0","9606.ENSP00000222462","9606.ENSP00000225512","0.0","false","interacts with","WNT16 (interacts with) WNT3"
"0.187","1214","0.055","0.599","0.5","5.0","0.08","0","0.834","interacts with","WNT16 (interacts with) WNT9A","0","9606.ENSP00000222462","9606.ENSP00000272164","0.0","false","interacts with","WNT16 (interacts with) WNT9A"
"0.136","1216","0.055","0.574","0.5","5.0","0.08","0","0.869","interacts with","WNT16 (interacts with) WNT9B","0","9606.ENSP00000222462","9606.ENSP00000290015","0.0","false","interacts with","WNT16 (interacts with) WNT9B"
"0.149","1218","0.0","0.556","0.5","5.0","0.0","0","0.838","interacts with","WNT16 (interacts with) WNT8B","0","9606.ENSP00000222462","9606.ENSP00000340677","0.0","false","interacts with","WNT16 (interacts with) WNT8B"
"0.145","1220","0.0","0.554","0.5","5.0","0.0","0","0.864","interacts with","WNT16 (interacts with) WNT6","0","9606.ENSP00000222462","9606.ENSP00000233948","0.0","false","interacts with","WNT16 (interacts with) WNT6"
"0.994","1224","0.0","0.999","0.9","4.25","0.133","0","0.0","interacts with","DKK4 (interacts with) LRP6","0","9606.ENSP00000220812","9606.ENSP00000261349","0.0","false","interacts with","DKK4 (interacts with) LRP6"
"0.996","1226","0.0","0.999","0.9","4.25","0.393","0","0.0","interacts with","DKK4 (interacts with) LRP5","0","9606.ENSP00000220812","9606.ENSP00000294304","0.0","false","interacts with","DKK4 (interacts with) LRP5"
"0.86","1228","0.0","0.949","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT6","0","9606.ENSP00000220812","9606.ENSP00000233948","0.0","false","interacts with","DKK4 (interacts with) WNT6"
"0.648","1232","0.0","0.872","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT2","0","9606.ENSP00000220812","9606.ENSP00000265441","0.0","false","interacts with","DKK4 (interacts with) WNT2"
"0.545","1234","0.0","0.834","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT10B","0","9606.ENSP00000220812","9606.ENSP00000301061","0.0","false","interacts with","DKK4 (interacts with) WNT10B"
"0.822","1236","0.0","0.822","0.0","4.75","0.0","0","0.0","interacts with","DKK4 (interacts with) FRZB","0","9606.ENSP00000220812","9606.ENSP00000295113","0.0","false","interacts with","DKK4 (interacts with) FRZB"
"0.475","1238","0.062","0.813","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT11","0","9606.ENSP00000220812","9606.ENSP00000325526","0.0","false","interacts with","DKK4 (interacts with) WNT11"
"0.447","1240","0.042","0.799","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT10A","0","9606.ENSP00000220812","9606.ENSP00000258411","0.0","false","interacts with","DKK4 (interacts with) WNT10A"
"0.444","1242","0.042","0.798","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT3","0","9606.ENSP00000220812","9606.ENSP00000225512","0.0","false","interacts with","DKK4 (interacts with) WNT3"
"0.445","1244","0.044","0.798","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT7A","0","9606.ENSP00000220812","9606.ENSP00000285018","0.0","false","interacts with","DKK4 (interacts with) WNT7A"
"0.786","1246","0.059","0.79","0.0","4.0","0.0","0","0.0","interacts with","DKK4 (interacts with) WIF1","0","9606.ENSP00000220812","9606.ENSP00000286574","0.0","false","interacts with","DKK4 (interacts with) WIF1"
"0.787","1248","0.0","0.787","0.0","4.75","0.0","0","0.0","interacts with","DKK4 (interacts with) FZD8","0","9606.ENSP00000220812","9606.ENSP00000363826","0.0","false","interacts with","DKK4 (interacts with) FZD8"
"0.416","1250","0.0","0.787","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT7B","0","9606.ENSP00000220812","9606.ENSP00000341032","0.0","false","interacts with","DKK4 (interacts with) WNT7B"
"0.396","1252","0.044","0.781","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT16","0","9606.ENSP00000220812","9606.ENSP00000222462","0.0","false","interacts with","DKK4 (interacts with) WNT16"
"0.391","1254","0.0","0.778","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT5B","0","9606.ENSP00000220812","9606.ENSP00000380379","0.0","false","interacts with","DKK4 (interacts with) WNT5B"
"0.376","1256","0.042","0.773","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT9A","0","9606.ENSP00000220812","9606.ENSP00000272164","0.0","false","interacts with","DKK4 (interacts with) WNT9A"
"0.31","1258","0.055","0.752","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT8B","0","9606.ENSP00000220812","9606.ENSP00000340677","0.0","false","interacts with","DKK4 (interacts with) WNT8B"
"0.31","1260","0.0","0.749","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT9B","0","9606.ENSP00000220812","9606.ENSP00000290015","0.0","false","interacts with","DKK4 (interacts with) WNT9B"
"0.3","1262","0.047","0.747","0.65","4.0","0.045","0","0.0","interacts with","DKK4 (interacts with) WNT8A","0","9606.ENSP00000220812","9606.ENSP00000426653","0.0","false","interacts with","DKK4 (interacts with) WNT8A"
"0.497","1264","0.0","0.685","0.4","11.0","0.0","0","0.0","interacts with","DKK4 (interacts with) FZD1","0","9606.ENSP00000220812","9606.ENSP00000287934","0.0","false","interacts with","DKK4 (interacts with) FZD1"
"0.44","1266","0.0","0.65","0.4","4.75","0.0","0","0.0","interacts with","DKK4 (interacts with) FZD2","0","9606.ENSP00000220812","9606.ENSP00000323901","0.0","false","interacts with","DKK4 (interacts with) FZD2"
"0.548","1268","0.0","0.548","0.0","4.0","0.0","0","0.0","interacts with","DKK4 (interacts with) SFRP2","0","9606.ENSP00000220812","9606.ENSP00000274063","0.0","false","interacts with","DKK4 (interacts with) SFRP2"
